GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X1_001165	scaffold_13:569302-570650	+	411	hypothetical protein													
X1_001166	scaffold_13:570798-571578	-	259	hypothetical protein													
X1_001167	scaffold_13:571839-572865	+	316	hypothetical protein													
X1_001168	scaffold_13:573427-573971	+	116	hypothetical protein		ENOG41											
X1_001169	scaffold_13:577041-578508	-	469	hypothetical protein													
X1_001170	scaffold_13:580748-582758	-	502	hypothetical protein													
X1_001171	scaffold_13:583466-584416	-	223	hypothetical protein		ENOG41											
X1_001172	scaffold_13:587561-587885	+	90	hypothetical protein													
X1_001173	scaffold_13:588281-589088	-	209	hypothetical protein													
X1_001174	scaffold_13:589471-590854	-	460	hypothetical protein		ENOG41											
X1_001175	scaffold_13:592025-596934	-	1545	hypothetical protein													
X1_001176	scaffold_13:598116-599803	+	525	hypothetical protein													
X1_001177	scaffold_13:601223-610501	+	2431	hypothetical protein		ENOG41											
X1_001178	scaffold_13:611101-613951	+	921	hypothetical protein		ENOG41											
X1_001179	scaffold_13:614735-615390	+	135	hypothetical protein		ENOG41											
X1_001180	scaffold_13:615775-617578	-	566	hypothetical protein													
X1_001181	scaffold_13:618755-627734	+	2010	hypothetical protein													
X1_001182	scaffold_13:628615-630733	-	620	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase													
X1_001183	scaffold_13:630969-632496	+	508	hypothetical protein													
X1_001184	scaffold_13:632962-634110	-	288	hypothetical protein		ENOG41											
X1_001185	scaffold_13:634457-635769	+	388	hypothetical protein													
X1_001186	scaffold_13:636071-640015	+	1113	hypothetical protein													
X1_001187	scaffold_13:640309-641623	-	351	hypothetical protein		ENOG41											
X1_001188	scaffold_13:642276-646090	+	1253	DNA-dependent RNA polymerase II													
X1_001189	scaffold_13:647380-648267	+	276	hypothetical protein		ENOG41											
X1_001190	scaffold_13:650573-651128	+	184	hypothetical protein		ENOG41											
X1_001191	scaffold_13:653163-655226	+	606	hypothetical protein		ENOG41											
X1_001192	scaffold_13:655611-656680	+	244	hypothetical protein													
X1_001193	scaffold_13:657054-664125	-	2356	Pre-mRNA-processing-splicing factor 8													
X1_001194	scaffold_13:664497-665065	+	114	60S ribosomal protein L34A													
X1_001195	scaffold_13:665271-666743	-	319	hypothetical protein													
X1_001196	scaffold_13:667093-667630	-	178	hypothetical protein													
X1_001197	scaffold_13:668295-669108	-	270	hypothetical protein													
X1_001198	scaffold_13:670340-670863	-	137	hypothetical protein													
X1_001199	scaffold_13:671239-671978	-	211	hypothetical protein		ENOG41											
X1_001200	scaffold_13:672761-674974	-	518	hypothetical protein													
X1_001201	scaffold_13:676135-676636	+	121	hypothetical protein													
X1_001202	scaffold_13:676841-677561	-	239	hypothetical protein													
X1_001203	scaffold_13:678623-682351	-	838	hypothetical protein													
X1_001204	scaffold_13:684879-686062	-	330	hypothetical protein		ENOG41											
X1_001205	scaffold_13:688606-689593	-	293	hypothetical protein		ENOG41											
X1_001206	scaffold_13:690342-690880	+	160	hypothetical protein		ENOG41											
X1_001207	scaffold_13:691977-692929	-	267	hypothetical protein													
X1_001208	scaffold_13:694383-695135	+	204	hypothetical protein													
X1_001209	scaffold_13:695901-697941	-	608	hypothetical protein													
X1_001210	scaffold_13:699089-702466	+	897	hypothetical protein		ENOG41											
X1_001211	scaffold_13:703111-705955	-	947	hypothetical protein		ENOG41											
X1_001212	scaffold_13:707571-709866	+	654	hypothetical protein													
X1_001213	scaffold_13:710112-710589	-	158	hypothetical protein													
X1_001219	scaffold_14:86158-87307	-	344	hypothetical protein		ENOG41											
X1_001220	scaffold_14:87734-88768	+	303	hypothetical protein		ENOG41											
X1_001221	scaffold_14:89089-90410	-	372	hypothetical protein													
X1_001222	scaffold_14:91205-91469	+	70	hypothetical protein													
X1_001223	scaffold_14:91492-92724	+	353	hypothetical protein													
X1_001224	scaffold_14:93099-94150	+	303	hypothetical protein		ENOG41											
X1_001225	scaffold_14:95330-98288	+	942	hypothetical protein													
X1_001226	scaffold_14:101658-104837	+	774	hypothetical protein													
X1_001227	scaffold_14:105155-106757	+	505	Rsp5p-dependent ubiquitination, sorting of cargo proteins at the multivesicular body		ENOG41											
X1_001228	scaffold_14:107561-109505	+	538	hypothetical protein													
X1_001229	scaffold_14:109839-112990	-	974	hypothetical protein													
X1_001230	scaffold_14:113427-119183	-	1389	hypothetical protein		ENOG41											
X1_001231	scaffold_14:119631-121504	+	567	hypothetical protein													
X1_001232	scaffold_14:121777-128040	+	1633	hypothetical protein													
X1_001233	scaffold_14:129113-133675	+	428	hypothetical protein													
X1_001234	scaffold_14:134216-136858	+	369	hypothetical protein													
X1_001235	scaffold_14:137630-139424	-	519	hypothetical protein													
X1_001236	scaffold_14:140230-141052	+	233	hypothetical protein		ENOG41											
X1_001237	scaffold_14:141526-144319	+	930	Heat shock protein hsp98													
X1_001238	scaffold_14:145580-146160	+	155	ribosomal 40S subunit protein S18B													
X1_001239	scaffold_14:146403-147467	-	313	hypothetical protein													
X1_001240	scaffold_14:147932-149749	+	516	hypothetical protein													
X1_001241	scaffold_14:152352-152801	-	132	hypothetical protein													
X1_001242	scaffold_14:195403-198236	-	314	hypothetical protein													
X1_001243	scaffold_14:199047-201607	+	798	hypothetical protein		ENOG41											
X1_001244	scaffold_14:202194-204010	+	549	hypothetical protein													
X1_001245	scaffold_14:204624-207393	-	890	hypothetical protein													
X1_001246	scaffold_14:208783-210534	-	524	hypothetical protein													
X1_001247	scaffold_14:211764-214898	-	990	hypothetical protein		ENOG41											
X1_001248	scaffold_14:216226-217032	-	250	hypothetical protein		ENOG41											
X1_001249	scaffold_14:222887-224960	-	654	hypothetical protein		ENOG41											
X1_001250	scaffold_14:230098-231700	+	533	hypothetical protein		ENOG41											
X1_001251	scaffold_14:232790-234014	-	367	hypothetical protein													
X1_001252	scaffold_14:234541-236114	+	333	hypothetical protein		ENOG41											
X1_001253	scaffold_14:236180-237024	+	253	mitochondrial phosphate carrier protein													
X1_001254	scaffold_14:237471-238663	-	339	hypothetical protein													
X1_001255	scaffold_14:240415-242864	-	729	hypothetical protein		ENOG41											
X1_001256	scaffold_14:243801-245596	+	545	hypothetical protein		ENOG41											
X1_001257	scaffold_14:245977-246875	-	263	hypothetical protein		ENOG41											
X1_001258	scaffold_14:247451-249644	+	647	hypothetical protein													
X1_001259	scaffold_14:250252-251143	+	214	ribosomal protein S5													
X1_001260	scaffold_14:252085-252614	-	154	hypothetical protein		ENOG41											
X1_001261	scaffold_14:253474-254732	+	382	hypothetical protein		ENOG41											
X1_001262	scaffold_14:255742-257212	+	452	hypothetical protein		ENOG41											
X1_001263	scaffold_14:257634-259909	-	654	hypothetical protein													
X1_001264	scaffold_14:260408-261414	+	290	hypothetical protein		ENOG41											
X1_001265	scaffold_14:261848-263270	-	473	hypothetical protein		ENOG41											
X1_001266	scaffold_14:263957-266236	+	746	hypothetical protein		ENOG41											
X1_001267	scaffold_14:266591-268004	-	358	hypothetical protein													
X1_001268	scaffold_14:268892-271336	-	737	hypothetical protein													
X1_001269	scaffold_14:273326-275456	-	709	hypothetical protein		ENOG41											
X1_001270	scaffold_14:275931-277143	+	403	hypothetical protein		ENOG41											
X1_001271	scaffold_14:278539-285582	+	1784	hypothetical protein		ENOG41											
X1_001272	scaffold_14:288103-289340	-	337	hypothetical protein		ENOG41											
X1_001273	scaffold_14:289576-292096	+	839	hypothetical protein													
X1_001274	scaffold_14:295410-297086	-	426	hypothetical protein													
X1_001275	scaffold_14:323463-324383	-	206	hypothetical protein													
X1_001276	scaffold_14:329514-331143	+	525	hypothetical protein													
X1_001277	scaffold_14:333860-334633	-	220	hypothetical protein													
X1_001278	scaffold_14:334932-340859	-	1393	hypothetical protein													
X1_001279	scaffold_14:343511-344316	+	243	hypothetical protein													
X1_001280	scaffold_14:345987-346907	+	276	hypothetical protein													
X1_001281	scaffold_14:348960-349991	-	316	hypothetical protein		ENOG41											
X1_001282	scaffold_14:352999-355025	+	361	hypothetical protein													
X1_001283	scaffold_14:355643-356483	-	279	hypothetical protein													
X1_001284	scaffold_14:356957-361204	+	1054	hypothetical protein													
X1_001285	scaffold_14:364031-364862	+	276	hypothetical protein													
X1_001286	scaffold_14:365284-367233	-	609	hypothetical protein		ENOG41											
X1_001287	scaffold_14:367725-370846	+	844	endoribonuclease ysh1													
X1_001288	scaffold_14:371486-372445	-	248	hypothetical protein													
X1_001289	scaffold_14:373949-376244	+	676	hypothetical protein													
X1_001290	scaffold_14:376767-377275	-	152	hypothetical protein													
X1_001291	scaffold_14:391799-393098	+	398	hypothetical protein													
X1_001292	scaffold_14:393640-397076	+	715	hypothetical protein													
X1_001293	scaffold_14:397516-399069	+	497	hypothetical protein		ENOG41											
X1_001294	scaffold_14:399559-402158	-	818	hypothetical protein		ENOG41											
X1_001295	scaffold_14:403032-406138	-	489	hypothetical protein													
X1_001296	scaffold_14:406352-407282	+	309	hypothetical protein													
X1_001297	scaffold_14:408026-410231	-	422	hypothetical protein		ENOG41											
X1_001298	scaffold_14:410945-413850	+	939	hypothetical protein													
X1_001299	scaffold_14:414267-416262	-	593	hypothetical protein													
X1_001300	scaffold_14:417474-418886	+	374	hypothetical protein													
X1_001301	scaffold_14:419627-421059	+	433	hypothetical protein		ENOG41											
X1_001302	scaffold_14:422245-423172	+	308	hypothetical protein		ENOG41											
X1_001303	scaffold_14:423804-425623	-	586	hypothetical protein													
X1_001304	scaffold_14:428595-432199	+	1183	hypothetical protein													
X1_001305	scaffold_14:435520-437055	+	454	hypothetical protein		ENOG41											
X1_001306	scaffold_14:439502-440886	-	350	hypothetical protein		ENOG41											
X1_001307	scaffold_14:442460-443415	+	259	hypothetical protein													
X1_001308	scaffold_14:443629-446696	+	703	hypothetical protein		ENOG41											
X1_001309	scaffold_14:447380-448328	+	315	hypothetical protein													
X1_001310	scaffold_14:448889-449996	+	368	hypothetical protein													
X1_001311	scaffold_14:454151-455550	+	367	3-isopropylmalate dehydrogenase A													
X1_001312	scaffold_14:455759-456850	-	328	hypothetical protein													
X1_001313	scaffold_14:457255-459054	-	580	hypothetical protein		ENOG41											
X1_001314	scaffold_14:460967-463425	+	529	hypothetical protein		ENOG41											
X1_001315	scaffold_14:463736-464585	+	282	hypothetical protein		ENOG41											
X1_001316	scaffold_14:465942-466935	+	330	hypothetical protein		ENOG41											
X1_001317	scaffold_14:467476-468508	-	306	hypothetical protein		ENOG41											
X1_001318	scaffold_14:469461-477558	+	2383	hypothetical protein		ENOG41											
X1_001319	scaffold_14:478524-480846	-	609	hypothetical protein		ENOG41											
X1_001320	scaffold_14:482393-484041	+	530	hypothetical protein													
X1_001321	scaffold_14:484180-485969	-	550	hypothetical protein													
X1_001322	scaffold_14:490061-491192	+	376	hypothetical protein													
X1_001323	scaffold_14:491685-492919	+	393	hypothetical protein		ENOG41											
X1_001324	scaffold_14:493085-493955	+	289	hypothetical protein													
X1_001325	scaffold_14:494487-495216	+	242	hypothetical protein													
X1_001326	scaffold_14:497551-500194	-	475	hypothetical protein													
X1_001327	scaffold_14:503287-505949	-	804	hypothetical protein		ENOG41											
X1_001328	scaffold_14:506676-509372	+	567	hypothetical protein		ENOG41											
X1_001329	scaffold_14:517519-522786	-	1461	hypothetical protein													
X1_001330	scaffold_14:524815-527700	+	422	hypothetical protein		ENOG41											
X1_001331	scaffold_14:528710-530885	-	374	hypothetical protein													
X1_001332	scaffold_14:535779-536598	-	272	hypothetical protein													
X1_001333	scaffold_14:539724-542259	-	546	hypothetical protein													
X1_001334	scaffold_14:543142-544888	-	558	hypothetical protein		ENOG41											
X1_001335	scaffold_14:545491-547522	-	625	hypothetical protein		ENOG41											
X1_001336	scaffold_14:547998-548566	-	136	hypothetical protein													
X1_001337	scaffold_14:549129-551134	+	544	hypothetical protein													
X1_001338	scaffold_14:556045-556562	-	109	hypothetical protein		ENOG41											
X1_001339	scaffold_14:557347-558148	+	224	hypothetical protein		ENOG41											
X1_001340	scaffold_14:558211-559524	-	360	hypothetical protein		ENOG41											
X1_001341	scaffold_14:560605-562665	+	526	hypothetical protein		ENOG41											
X1_001342	scaffold_14:563001-563910	-	286	hypothetical protein		ENOG41											
X1_001343	scaffold_14:566688-568479	+	561	hypothetical protein		ENOG41											
