GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X7_010528	scaffold_8:304376-305127	-	230	hypothetical protein													
X7_010529	scaffold_8:305814-307500	-	545	hypothetical protein													
X7_010530	scaffold_8:308088-308547	+	152	hypothetical protein		ENOG41											
X7_010531	scaffold_8:309550-310717	-	368	hypothetical protein													
X7_010532	scaffold_8:311686-312520	+	277	hypothetical protein													
X7_010533	scaffold_8:313115-314188	+	322	hypothetical protein		ENOG41											
X7_010534	scaffold_8:314842-316402	+	519	hypothetical protein		ENOG41											
X7_010535	scaffold_8:317127-317933	-	248	hypothetical protein													
X7_010536	scaffold_8:319444-320107	-	220	hypothetical protein													
X7_010537	scaffold_8:323333-324449	-	371	hypothetical protein		ENOG41											
X7_010538	scaffold_8:325134-326169	-	344	hypothetical protein													
X7_010539	scaffold_8:329269-330072	-	246	hypothetical protein		ENOG41											
X7_010540	scaffold_8:332078-333068	-	283	hypothetical protein													
X7_010541	scaffold_8:334456-335440	-	310	hypothetical protein													
X7_010542	scaffold_8:335841-340400	-	1199	hypothetical protein		ENOG41											
X7_010543	scaffold_8:341146-342812	-	489	hypothetical protein													
X7_010544	scaffold_8:344119-348174	-	1044	hypothetical protein		ENOG41											
X7_010545	scaffold_8:349097-350222	+	374	hypothetical protein													
X7_010546	scaffold_8:350428-351458	-	267	hypothetical protein													
X7_010547	scaffold_8:352216-352750	+	177	hypothetical protein		ENOG41											
X7_010548	scaffold_8:353592-354135	+	159	hypothetical protein		ENOG41											
X7_010549	scaffold_8:354533-363482	+	2028	hypothetical protein													
X7_010550	scaffold_8:363571-365287	+	571	hypothetical protein													
X7_010551	scaffold_8:366681-368692	+	577	hypothetical protein		ENOG41											
X7_010552	scaffold_8:369285-371882	-	808	Heat shock protein hsp88													
X7_010553	scaffold_8:372270-375689	-	1117	hypothetical protein													
X7_010554	scaffold_8:376596-379500	+	914	hypothetical protein													
X7_010555	scaffold_8:381875-383263	+	412	hypothetical protein		ENOG41											
X7_010556	scaffold_8:383846-385213	+	418	hypothetical protein													
X7_010557	scaffold_8:386824-388690	-	621	hypothetical protein		ENOG41											
X7_010558	scaffold_8:392396-393518	+	245	hypothetical protein													
X7_010559	scaffold_8:395326-397920	-	791	hypothetical protein		ENOG41											
X7_010560	scaffold_8:405207-407467	-	677	hypothetical protein													
X7_010561	scaffold_8:407813-408508	+	162	Eukaryotic translation initiation factor 5A													
X7_010562	scaffold_8:409279-411280	+	548	hypothetical protein													
X7_010563	scaffold_8:411621-415198	+	1147	hypothetical protein													
X7_010564	scaffold_8:423115-424471	+	409	hypothetical protein													
X7_010565	scaffold_8:424866-425993	+	304	hypothetical protein		ENOG41											
X7_010566	scaffold_8:426483-429747	-	1087	hypothetical protein													
X7_010567	scaffold_8:430068-433239	+	866	hypothetical protein													
X7_010568	scaffold_8:433350-439749	-	1465	hypothetical protein													
X7_010569	scaffold_8:440298-440985	-	228	hypothetical protein		ENOG41											
X7_010570	scaffold_8:441918-443444	+	489	hypothetical protein		ENOG41											
X7_010571	scaffold_8:487629-488196	-	188	hypothetical protein													
X7_010572	scaffold_8:489372-490399	-	280	hypothetical protein													
X7_010573	scaffold_8:491815-497276	-	1484	hypothetical protein													
X7_010574	scaffold_8:500566-504868	+	1353	hypothetical protein													
X7_010575	scaffold_8:505561-506984	-	430	hypothetical protein													
X7_010576	scaffold_8:507291-508544	+	384	hypothetical protein		ENOG41											
X7_010577	scaffold_8:509659-510324	-	205	hypothetical protein		ENOG41											
X7_010578	scaffold_8:511060-513997	+	874	hypothetical protein													
X7_010579	scaffold_8:515040-517866	+	691	hypothetical protein		ENOG41											
X7_010580	scaffold_8:518925-519648	+	240	hypothetical protein													
X7_010581	scaffold_8:522221-524821	-	761	hypothetical protein													
X7_010582	scaffold_8:525652-526609	-	318	hypothetical protein		ENOG41											
X7_010583	scaffold_8:526912-528481	+	480	hypothetical protein													
X7_010584	scaffold_8:534521-535811	-	429	hypothetical protein													
X7_010585	scaffold_8:536834-537917	-	360	hypothetical protein		ENOG41											
X7_010586	scaffold_8:538274-540117	+	531	hypothetical protein													
X7_010587	scaffold_8:540479-541787	-	382	hypothetical protein		ENOG41											
X7_010588	scaffold_8:542180-543854	+	518	hypothetical protein													
X7_010589	scaffold_8:545120-550706	-	1409	hypothetical protein													
X7_010590	scaffold_8:551148-551794	-	161	hypothetical protein													
X7_010591	scaffold_8:551904-553587	+	523	hypothetical protein		ENOG41											
X7_010592	scaffold_8:553888-556342	-	817	hypothetical protein													
X7_010593	scaffold_8:556822-558730	+	635	hypothetical protein													
X7_010594	scaffold_8:559856-562433	-	804	hypothetical protein		ENOG41											
X7_010595	scaffold_8:562925-564547	+	457	hypothetical protein													
X7_010596	scaffold_8:565033-567288	-	651	hypothetical protein													
X7_010597	scaffold_8:567747-568722	+	324	hypothetical protein													
X7_010598	scaffold_8:568870-570049	-	377	hypothetical protein													
X7_010599	scaffold_8:570420-573390	-	819	hypothetical protein													
X7_010600	scaffold_8:573883-575863	+	623	hypothetical protein		ENOG41											
X7_010601	scaffold_8:576077-579743	-	1106	hypothetical protein													
X7_010602	scaffold_8:581271-582170	+	280	hypothetical protein													
X7_010603	scaffold_8:583275-584766	-	479	hypothetical protein		ENOG41											
X7_010604	scaffold_8:585194-586967	+	538	hypothetical protein		ENOG41											
X7_010605	scaffold_8:588260-588968	-	235	hypothetical protein		ENOG41											
X7_010606	scaffold_8:589123-589597	+	157	hypothetical protein													
X7_010607	scaffold_8:590100-596843	-	1935	hypothetical protein													
X7_010608	scaffold_8:597134-599481	-	718	hypothetical protein		ENOG41											
X7_010609	scaffold_8:600584-601181	-	160	kinetochore-associated Ndc80 complex subunit spc24													
X7_010610	scaffold_8:601723-604696	+	705	hypothetical protein													
X7_010611	scaffold_8:605272-608863	-	1125	GPI inositol deacylase													
X7_010612	scaffold_8:609478-611662	-	663	hypothetical protein													
X7_010613	scaffold_8:612021-613620	+	532	hypothetical protein		ENOG41											
X7_010614	scaffold_8:614748-617074	-	736	hypothetical protein													
X7_010615	scaffold_8:617711-618929	+	346	hypothetical protein													
X7_010616	scaffold_8:620056-621779	+	428	hypothetical protein		ENOG41											
X7_010617	scaffold_8:622074-624688	-	657	hypothetical protein													
X7_010618	scaffold_8:625969-628089	-	364	hypothetical protein		ENOG41											
X7_010619	scaffold_8:628483-631424	+	961	hypothetical protein													
X7_010620	scaffold_8:631794-632997	-	400	hypothetical protein		ENOG41											
X7_010965	scaffold_9:1101-3542	-	710	hypothetical protein		ENOG41											
X7_010966	scaffold_9:6286-8355	+	602	hypothetical protein													
X7_010967	scaffold_9:8855-10475	+	539	hypothetical protein													
X7_010968	scaffold_9:17960-19671	+	466	hypothetical protein													
X7_010969	scaffold_9:20060-20354	-	97	hypothetical protein													
X7_010970	scaffold_9:22871-26285	-	1137	hypothetical protein													
X7_010971	scaffold_9:27426-30896	+	1120	hypothetical protein													
X7_010972	scaffold_9:31615-34075	-	747	hypothetical protein		ENOG41											
X7_010973	scaffold_9:35755-36625	-	289	hypothetical protein													
X7_010974	scaffold_9:38437-40558	-	688	hypothetical protein													
X7_010975	scaffold_9:40752-41069	+	89	hypothetical protein		ENOG41											
X7_010976	scaffold_9:41452-42531	+	327	hypothetical protein		ENOG41											
X7_010977	scaffold_9:43048-44392	+	447	hypothetical protein													
X7_010978	scaffold_9:46042-47149	-	331	hypothetical protein		ENOG41											
X7_010979	scaffold_9:47830-48214	+	127	hypothetical protein		ENOG41											
X7_010980	scaffold_9:48399-48720	-	106	hypothetical protein													
X7_010981	scaffold_9:48985-53668	-	714	hypothetical protein		ENOG41											
X7_010982	scaffold_9:54984-56309	+	375	hypothetical protein													
X7_010983	scaffold_9:57709-58170	+	129	hypothetical protein													
X7_010984	scaffold_9:58484-59180	+	183	hypothetical protein		ENOG41											
X7_010985	scaffold_9:60510-62250	+	579	hypothetical protein		ENOG41											
X7_010986	scaffold_9:62902-63992	+	342	hypothetical protein													
X7_010987	scaffold_9:64053-64852	-	246	NineTeen Complex (NTC) component													
X7_010988	scaffold_9:65123-66017	-	297	hypothetical protein													
X7_010989	scaffold_9:67844-70893	+	638	hypothetical protein		ENOG41											
X7_010990	scaffold_9:70921-71326	+	134	hypothetical protein		ENOG41											
X7_010991	scaffold_9:71544-73812	-	647	hypothetical protein													
X7_010992	scaffold_9:74153-75133	-	238	Ras- protein rsr1													
X7_010993	scaffold_9:76107-77214	+	347	hypothetical protein													
X7_010994	scaffold_9:78676-80339	+	478	hypothetical protein		ENOG41											
X7_010995	scaffold_9:80740-81288	+	159	hypothetical protein		ENOG41											
X7_010996	scaffold_9:82152-83397	+	414	hypothetical protein													
X7_010997	scaffold_9:86597-88407	+	505	hypothetical protein		ENOG41											
X7_010998	scaffold_9:88605-89118	-	107	Ribosomal protein S16, mitochondrial													
X7_010999	scaffold_9:89199-90530	+	239	hypothetical protein													
X7_011000	scaffold_9:91320-92810	+	455	hypothetical protein													
X7_011001	scaffold_9:93468-94269	+	248	hypothetical protein		ENOG41											
X7_011002	scaffold_9:95018-96768	+	501	hypothetical protein		ENOG41											
X7_011003	scaffold_9:97815-98595	-	259	hypothetical protein													
X7_011004	scaffold_9:98968-99502	-	149	hypothetical protein													
X7_011005	scaffold_9:100478-101003	-	155	hypothetical protein													
X7_011006	scaffold_9:103253-105710	+	367	hypothetical protein													
X7_011007	scaffold_9:105724-107509	-	594	hypothetical protein													
X7_011008	scaffold_9:107911-109700	-	529	hypothetical protein		ENOG41											
X7_011009	scaffold_9:113344-115577	+	667	hypothetical protein		ENOG41											
X7_011010	scaffold_9:115940-120444	-	1133	hypothetical protein		ENOG41											
X7_011011	scaffold_9:120844-122188	+	372	hypothetical protein		ENOG41											
X7_011012	scaffold_9:123759-125008	-	343	hypothetical protein													
X7_011013	scaffold_9:126003-126741	-	222	hypothetical protein		ENOG41											
X7_011014	scaffold_9:129001-129866	-	270	hypothetical protein		ENOG41											
X7_011015	scaffold_9:131940-132927	-	328	hypothetical protein													
X7_011016	scaffold_9:137401-147124	-	1455	hypothetical protein		ENOG41											
X7_011017	scaffold_9:148492-150129	+	454	hypothetical protein		ENOG41											
X7_011018	scaffold_9:150623-151769	+	363	hypothetical protein		ENOG41											
X7_011019	scaffold_9:152150-153714	-	426	hypothetical protein													
X7_011020	scaffold_9:153936-156306	+	686	hypothetical protein													
X7_011021	scaffold_9:157048-157617	+	166	hypothetical protein		ENOG41											
X7_011022	scaffold_9:158350-158848	+	126	hypothetical protein													
X7_011023	scaffold_9:163552-164002	+	113	hypothetical protein													
X7_011024	scaffold_9:164882-165360	-	108	hypothetical protein													
X7_011025	scaffold_9:168745-169455	-	149	hypothetical protein													
X7_011026	scaffold_9:169888-171506	-	519	hypothetical protein		ENOG41											
X7_011027	scaffold_9:172223-173888	-	446	hypothetical protein													
X7_011028	scaffold_9:174100-174948	+	250	hypothetical protein													
X7_011029	scaffold_9:175315-181433	-	1968	hypothetical protein		ENOG41											
X7_011030	scaffold_9:182144-184520	+	719	hypothetical protein													
X7_011031	scaffold_9:185008-187745	-	873	hypothetical protein													
X7_011032	scaffold_9:190110-193671	+	1186	hypothetical protein		ENOG41											
X7_011033	scaffold_9:194349-196858	-	734	hypothetical protein													
X7_011034	scaffold_9:198839-201773	-	654	hypothetical protein		ENOG41											
X7_011035	scaffold_9:202520-206770	+	1008	hypothetical protein		ENOG41											
X7_011036	scaffold_9:207235-208459	-	407	hypothetical protein													
X7_011037	scaffold_9:209137-211148	+	652	ATP-dependent DNA helicase II subunit 1													
X7_011038	scaffold_9:212595-213508	-	285	hypothetical protein		ENOG41											
X7_011039	scaffold_9:213938-215846	+	635	hypothetical protein		ENOG41											
X7_011040	scaffold_9:216086-216885	+	230	hypothetical protein													
X7_011041	scaffold_9:217247-217616	-	122	hypothetical protein													
X7_011042	scaffold_9:218996-219446	-	149	hypothetical protein													
X7_011043	scaffold_9:225879-227210	-	423	hypothetical protein		ENOG41											
X7_011044	scaffold_9:229450-236174	-	2148	hypothetical protein													
X7_011045	scaffold_9:237987-239559	+	486	hypothetical protein													
X7_011046	scaffold_9:241772-245354	+	1147	hypothetical protein		ENOG41											
X7_011047	scaffold_9:246135-247517	-	433	hypothetical protein													
X7_011048	scaffold_9:249635-252215	-	412	hypothetical protein													
X7_011049	scaffold_9:252982-257937	+	1614	hypothetical protein		ENOG41											
X7_011050	scaffold_9:258446-260579	-	710	hypothetical protein		ENOG41											
X7_011051	scaffold_9:261085-262375	-	410	hypothetical protein													
X7_011052	scaffold_9:263605-264433	-	241	hypothetical protein		ENOG41											
